Date,Portfolio_CumReturn,SP500_CumReturn,NASDAQ_CumReturn,Vol_Daily,Vol_Weekly,Vol_Monthly,Drawdown_Current,Drawdown_Max,Return_Port_Daily,Return_Port_Weekly,Return_Port_Monthly,Return_SP_Weekly,Return_SP_Monthly,Return_NASDAQ_Weekly,Return_NASDAQ_Monthly,Sharpe_Monthly_Rolling
2024-08-05,113.22,108.13,102.32,44.44,54.27,42.87,-26.12,-66.74,-7.1,-16.45,-16.77,-6.08,-7.9,-7.95,-12.3,-4.908
2024-08-06,117.5,109.25,103.37,44.56,69.54,45.63,-23.33,-66.74,3.78,-14.26,-13.92,-3.79,-7.54,-4.81,-11.58,-3.708
2024-08-07,115.39,108.4,102.29,44.61,64.0,45.71,-24.71,-66.74,-1.8,-10.4,-14.18,-2.75,-6.96,-3.46,-10.01,-3.779
2024-08-08,129.41,110.9,105.22,46.18,120.81,63.79,-15.56,-66.74,12.14,1.7,-3.54,-0.51,-4.06,-0.69,-6.78,-0.381
2024-08-09,127.67,111.42,105.76,46.14,115.23,61.87,-16.7,-66.74,-1.35,4.75,-8.74,-0.04,-2.92,-0.18,-5.54,-1.483
2024-08-10,127.8,111.42,105.76,46.11,91.74,61.78,-16.61,-66.74,0.11,12.88,-9.26,3.04,-2.92,3.37,-5.54,-1.596
2024-08-11,123.14,111.42,105.76,46.26,100.37,62.38,-19.65,-66.74,-3.65,4.79,-13.84,1.99,-2.92,2.31,-5.54,-2.567
2024-08-12,124.47,111.42,105.99,46.01,97.19,62.66,-18.79,-66.74,1.08,7.86,-12.18,2.79,-3.95,3.61,-6.81,-2.189
2024-08-13,127.1,113.3,108.56,45.8,35.7,62.9,-17.07,-66.74,2.11,-1.78,-8.07,2.16,-2.18,3.17,-4.5,-1.309
2024-08-14,123.17,113.73,108.59,45.9,40.61,63.61,-19.63,-66.74,-3.09,-3.52,-10.15,2.08,0.52,2.67,-0.86,-1.718
2024-08-15,120.7,115.57,111.13,45.94,40.77,63.71,-21.24,-66.74,-2.0,-5.56,-12.49,3.72,2.67,5.07,2.4,-2.21
2024-08-16,123.5,115.8,111.36,45.95,39.32,63.09,-19.42,-66.74,2.32,0.3,-13.28,3.93,1.74,5.29,1.58,-2.408
2024-08-17,124.73,115.8,111.36,45.95,39.18,63.32,-18.62,-66.74,0.99,0.21,-12.29,3.93,1.74,5.07,1.58,-2.183
2024-08-18,122.64,115.8,111.36,45.98,35.79,63.28,-19.98,-66.74,-1.67,-3.51,-14.32,2.2,1.74,2.58,1.58,-2.626
2024-08-19,124.76,116.92,112.91,45.62,31.53,63.56,-18.6,-66.74,1.73,1.29,-10.96,2.81,2.65,3.98,2.92,-1.891
2024-08-20,123.75,116.69,112.53,45.63,26.89,63.56,-19.25,-66.74,-0.81,2.52,-10.86,0.97,2.96,1.26,3.9,-1.869
2024-08-21,128.29,117.19,113.18,45.64,33.49,64.7,-16.29,-66.74,3.66,3.87,-5.33,1.2,1.78,1.63,1.82,-0.713
2024-08-22,126.62,116.14,111.28,45.67,36.39,64.63,-17.38,-66.74,-1.3,1.52,-7.61,0.3,2.28,-0.07,2.47,-1.167
2024-08-23,134.41,117.47,112.92,45.97,49.4,64.78,-12.3,-66.74,6.15,9.59,4.36,1.45,5.39,1.4,6.57,1.092
2024-08-24,134.58,117.47,112.92,45.97,51.0,64.57,-12.18,-66.74,0.13,7.88,5.77,0.47,5.39,0.01,6.57,1.343
2024-08-25,134.91,117.47,112.92,45.91,48.4,62.4,-11.97,-66.74,0.24,9.02,10.7,0.67,5.39,0.34,6.57,2.248
2024-08-26,131.86,117.1,111.96,45.89,51.99,56.93,-13.96,-66.74,-2.26,2.79,16.46,-0.07,8.3,-1.08,9.42,3.484
2024-08-27,124.78,117.29,112.14,46.22,67.15,59.63,-18.58,-66.74,-5.37,-1.45,6.19,0.99,7.36,0.77,8.48,1.484
2024-08-28,123.78,116.59,110.88,46.12,36.95,59.28,-19.23,-66.74,-0.8,-7.91,7.27,-0.75,7.55,-1.8,8.4,1.695
2024-08-29,124.54,116.58,110.63,46.12,38.5,41.18,-18.74,-66.74,0.61,-7.46,-3.76,-0.76,5.13,-2.02,5.14,-0.921
2024-08-30,123.97,117.76,111.88,46.13,36.78,40.97,-19.11,-66.74,-0.45,-8.1,-2.89,0.24,5.69,-0.92,5.78,-0.664
2024-08-31,123.66,117.76,111.88,46.12,37.45,40.97,-19.31,-66.74,-0.25,-6.22,-3.24,0.56,5.69,-0.07,5.78,-0.77
2024-09-01,120.21,117.76,111.88,46.18,19.99,40.13,-21.56,-66.74,-2.79,-3.66,-2.37,0.4,5.69,-0.23,5.78,-0.528
2024-09-02,123.96,117.76,111.88,46.26,33.79,41.47,-19.12,-66.74,3.12,0.14,-0.41,1.01,5.69,0.9,5.56,0.078
2024-09-03,120.43,115.27,108.23,46.28,38.7,41.86,-21.42,-66.74,-2.84,-3.3,-5.24,-1.13,1.74,-2.17,-0.3,-1.344
2024-09-04,121.57,115.08,107.9,46.24,40.37,40.7,-20.68,-66.74,0.94,-1.94,-1.3,-2.27,1.19,-3.55,-0.63,-0.194
2024-09-05,117.77,114.74,108.18,46.32,44.77,41.56,-23.16,-66.74,-3.12,-4.76,-2.43,-2.57,-0.72,-3.31,-2.65,-0.513
2024-09-06,113.13,112.76,105.42,46.48,48.36,42.64,-26.18,-66.74,-3.94,-5.89,-8.4,-4.25,-2.63,-5.77,-5.34,-2.261
2024-09-07,113.53,112.76,105.42,46.48,35.09,42.44,-25.92,-66.74,0.35,-8.41,-8.98,-4.25,-2.63,-5.77,-5.34,-2.452
2024-09-08,115.0,112.76,105.42,46.49,38.85,42.57,-24.96,-66.74,1.3,-4.51,-6.23,-2.18,-2.63,-2.6,-5.34,-1.608
2024-09-09,119.57,114.06,106.64,46.44,51.7,44.56,-21.98,-66.74,3.97,-1.64,-4.16,-0.89,-2.45,-1.17,-5.55,-0.931
2024-09-10,120.89,114.57,107.54,46.42,45.42,44.71,-21.12,-66.74,1.1,2.65,-2.31,-0.14,-1.82,-0.59,-4.44,-0.415
2024-09-11,120.25,115.79,109.87,46.18,26.8,42.6,-21.54,-66.74,-0.53,6.29,-6.26,2.69,-1.19,4.22,-2.92,-1.617
2024-09-12,121.89,116.66,110.97,46.1,25.63,42.79,-20.46,-66.74,1.37,7.36,-3.73,3.46,0.45,5.27,-0.28,-0.863
2024-09-13,127.02,117.29,111.69,46.27,32.1,39.6,-17.12,-66.74,4.21,10.45,-5.5,4.02,-0.15,5.95,-1.08,-1.521
2024-09-14,125.83,117.29,111.69,46.28,32.23,39.65,-17.9,-66.74,-0.93,5.24,-6.5,2.83,-0.15,4.73,-1.08,-1.842
2024-09-15,124.11,117.29,111.69,46.31,36.45,39.77,-19.02,-66.74,-1.37,2.66,-8.01,2.37,-0.15,3.87,-1.08,-2.323
2024-09-16,122.03,117.44,111.11,45.85,39.36,39.47,-20.38,-66.74,-1.67,1.48,-7.46,1.42,0.29,1.13,-0.75,-2.163
2024-09-17,126.47,117.47,111.34,45.94,45.92,37.27,-17.48,-66.74,3.64,3.75,1.35,0.69,0.16,0.33,-0.71,0.609
2024-09-18,129.28,117.13,110.99,45.98,38.08,37.83,-15.64,-66.74,2.22,1.78,4.44,-0.14,0.47,-0.63,0.1,1.56
2024-09-19,131.99,119.12,113.78,46.02,37.57,38.36,-13.88,-66.74,2.09,4.89,5.98,1.56,2.18,1.87,2.84,2.002
2024-09-20,132.52,118.89,113.36,45.36,32.32,38.26,-13.53,-66.74,0.4,6.78,6.89,1.36,0.96,1.49,1.32,2.275
2024-09-21,132.94,118.89,113.36,45.35,22.12,38.2,-13.26,-66.74,0.32,8.94,7.5,1.23,0.96,2.02,1.32,2.458
2024-09-22,133.47,118.89,113.36,45.28,15.55,36.43,-12.91,-66.74,0.4,5.54,11.03,1.21,0.96,1.82,1.32,3.628
2024-09-23,132.8,119.22,113.53,45.26,15.03,35.33,-13.35,-66.74,-0.5,2.73,7.13,1.79,1.24,2.28,1.47,2.513
2024-09-24,134.84,119.52,114.16,45.26,11.51,33.55,-12.02,-66.74,1.54,2.16,11.96,0.34,3.69,0.34,5.48,4.213
2024-09-25,132.41,119.3,114.21,45.29,19.63,34.49,-13.6,-66.74,-1.8,-0.08,8.92,0.35,3.66,0.75,5.84,3.143
2024-09-26,136.69,119.78,114.89,45.24,30.53,33.24,-10.81,-66.74,3.23,2.82,16.06,0.75,4.4,1.35,6.2,5.555
2024-09-27,137.96,119.63,114.44,45.24,30.58,28.56,-9.98,-66.74,0.94,3.37,21.95,0.62,6.1,0.95,8.56,8.51
2024-09-28,138.17,119.63,114.44,45.24,29.32,28.63,-9.85,-66.74,0.15,4.04,21.7,0.34,6.1,0.81,8.56,8.405
2024-09-29,137.64,119.63,114.44,45.24,29.49,28.97,-10.19,-66.74,-0.38,2.07,19.68,0.09,6.1,0.25,8.56,7.611
2024-09-30,132.8,120.14,114.88,45.1,38.69,30.45,-13.35,-66.74,-3.51,0.3,11.07,0.7,5.33,0.59,7.73,4.291
2024-10-01,127.58,119.02,113.12,45.29,35.29,34.02,-16.76,-66.74,-3.94,-6.66,5.53,-0.64,3.88,-1.54,5.19,2.063
2024-10-02,127.15,119.03,113.22,45.29,30.99,33.97,-17.04,-66.74,-0.34,-7.84,5.74,-0.5,2.8,-1.07,3.04,2.135
2024-10-03,127.41,118.83,113.17,45.29,31.22,33.75,-16.86,-66.74,0.21,-7.78,4.53,-0.67,1.86,-1.11,1.99,1.737
2024-10-04,130.16,119.9,114.56,45.11,41.05,31.37,-15.07,-66.74,2.15,-5.44,2.47,0.22,2.22,0.1,2.57,1.084
2024-10-05,130.2,119.9,114.56,45.1,35.12,31.13,-15.04,-66.74,0.04,-1.96,3.47,-0.2,2.22,-0.28,2.57,1.466
2024-10-06,131.73,119.9,114.56,45.11,16.03,30.78,-14.04,-66.74,1.17,3.26,6.14,0.74,2.22,1.27,2.57,2.475
2024-10-07,130.51,118.75,113.21,45.04,18.65,30.28,-14.84,-66.74,-0.93,2.65,6.95,-0.24,1.12,-0.01,1.89,2.812
2024-10-08,130.29,119.9,114.84,45.03,19.24,27.82,-14.98,-66.74,-0.17,2.26,3.02,0.9,2.07,1.48,3.15,1.419
2024-10-09,127.04,120.75,115.53,45.1,21.53,28.21,-17.11,-66.74,-2.49,-2.39,-1.73,0.71,3.09,0.85,4.09,-0.608
2024-10-10,126.4,120.5,115.47,45.09,21.06,27.11,-17.53,-66.74,-0.51,-2.92,-4.24,0.5,1.16,0.8,1.49,-1.784
2024-10-11,130.95,121.23,115.85,45.22,35.75,30.1,-14.56,-66.74,3.6,-0.6,-1.18,1.11,1.97,1.13,2.2,-0.331
2024-10-12,132.52,121.23,115.85,45.23,35.83,30.38,-13.53,-66.74,1.2,1.54,-0.32,2.09,1.97,2.34,2.2,0.019
2024-10-13,131.8,121.23,115.85,45.22,36.25,30.4,-14.0,-66.74,-0.54,1.16,-1.25,1.11,1.97,0.88,2.2,-0.352
2024-10-14,138.5,122.17,116.86,45.48,39.83,35.13,-9.63,-66.74,5.08,9.02,4.29,1.17,2.47,1.15,2.94,1.603
2024-10-15,140.59,121.24,115.68,45.5,34.84,35.11,-8.27,-66.74,1.51,11.23,4.26,0.61,1.44,0.18,1.33,1.594
2024-10-16,141.78,121.81,116.01,45.42,33.15,34.38,-7.49,-66.74,0.85,8.28,7.08,0.47,2.1,0.13,1.58,2.554
2024-10-17,141.34,121.78,116.05,45.38,35.98,32.8,-7.78,-66.74,-0.31,6.66,3.4,0.45,1.67,0.17,1.01,1.381
2024-10-18,143.48,122.27,116.78,45.23,32.04,33.02,-6.38,-66.74,1.51,8.86,3.99,0.85,2.2,0.8,2.04,1.581
2024-10-19,143.36,122.27,116.78,45.22,13.69,33.04,-6.46,-66.74,-0.08,3.51,3.76,0.08,2.2,-0.07,2.04,1.497
2024-10-20,144.7,122.27,116.78,45.22,12.06,33.06,-5.59,-66.74,0.93,2.92,5.13,0.85,2.2,0.95,2.04,1.975
2024-10-21,141.27,122.05,117.1,45.17,23.61,31.62,-7.82,-66.74,-2.37,-0.36,6.38,0.2,1.59,0.94,1.93,2.499
2024-10-22,141.26,121.99,117.35,45.17,23.51,27.65,-7.83,-66.74,-0.01,-0.06,10.72,0.17,2.5,1.12,3.74,4.562
2024-10-23,139.31,120.87,115.44,45.01,20.55,28.28,-9.1,-66.74,-1.38,-2.9,9.56,-1.15,1.54,-1.15,1.96,4.018
2024-10-24,142.93,121.13,116.31,45.08,30.89,29.22,-6.74,-66.74,2.6,-0.3,12.18,-0.93,1.93,-0.4,2.77,4.871
2024-10-25,139.75,121.09,116.96,45.14,32.69,30.15,-8.81,-66.74,-2.23,-3.42,7.37,-0.96,0.99,0.16,2.1,2.978
2024-10-26,140.53,121.09,116.96,45.13,29.6,30.13,-8.3,-66.74,0.56,-0.52,7.93,-0.78,0.99,-0.12,2.1,3.187
2024-10-27,142.45,121.09,116.96,45.14,31.4,30.2,-7.05,-66.74,1.36,0.84,8.14,-0.74,0.99,-0.33,2.1,3.256
2024-10-28,146.6,121.41,117.27,45.22,32.69,31.01,-4.35,-66.74,2.91,5.23,12.33,0.45,2.24,1.59,3.59,4.657
2024-10-29,152.5,121.61,118.19,45.37,38.08,33.08,-0.5,-66.74,4.02,6.69,17.04,0.4,1.42,1.61,2.91,5.886
2024-10-30,151.7,121.2,117.53,45.37,28.86,31.28,-1.02,-66.74,-0.52,8.55,19.41,0.1,0.37,0.48,1.73,6.98
2024-10-31,147.24,118.95,114.29,45.46,44.01,33.67,-3.92,-66.74,-2.94,4.78,16.49,-1.77,-1.29,-2.29,-1.02,5.62
2024-11-01,145.71,119.44,115.2,45.46,45.92,32.54,-4.93,-66.74,-1.04,2.29,11.27,-1.37,-1.48,-1.5,-0.56,4.102
2024-11-02,145.3,119.44,115.2,45.43,40.58,32.56,-5.19,-66.74,-0.28,-0.88,9.65,-1.63,-1.48,-1.76,-0.56,3.556
2024-11-03,144.15,119.44,115.2,45.44,16.8,32.66,-5.94,-66.74,-0.79,-5.47,9.37,-1.79,-1.48,-2.53,-0.56,3.452
2024-11-04,142.2,119.1,114.82,45.16,15.97,28.5,-7.21,-66.74,-1.35,-6.26,2.67,-1.74,-2.51,-2.3,-1.74,1.247
2024-11-05,145.45,120.56,116.46,44.98,23.21,29.09,-5.1,-66.74,2.28,-1.22,3.46,1.36,-0.56,1.9,0.67,1.542
2024-11-06,158.62,123.61,119.9,44.89,68.19,42.34,0.0,-66.74,9.05,8.86,11.87,3.5,1.48,4.08,3.36,3.383
2024-11-07,159.17,124.53,121.71,44.84,67.13,42.23,0.0,-66.74,0.35,9.55,12.62,4.26,2.25,5.64,4.88,3.582
2024-11-08,160.52,125.0,121.82,44.8,63.92,42.11,0.0,-66.74,0.84,11.35,11.88,4.66,2.23,5.74,4.31,3.402
2024-11-09,161.01,125.0,121.82,44.79,58.95,42.05,0.0,-66.74,0.3,13.22,12.31,4.95,2.23,6.09,4.31,3.516
2024-11-10,168.76,125.0,121.82,45.01,60.88,44.53,0.0,-66.74,4.81,16.02,16.63,3.68,2.23,4.6,4.31,4.366
2024-11-11,186.01,125.12,121.89,45.42,68.24,53.75,0.0,-66.74,10.22,17.27,31.67,1.22,2.52,1.66,4.09,6.428
2024-11-12,184.44,124.76,121.78,44.92,71.92,54.1,-0.84,-66.74,-0.84,15.88,30.57,0.18,2.27,0.06,3.78,6.202
2024-11-13,189.96,124.78,121.46,44.88,69.31,53.45,0.0,-66.74,2.99,18.34,36.36,-0.17,3.24,-0.29,5.22,7.258
2024-11-14,182.97,124.03,120.68,45.03,84.89,56.24,-3.68,-66.74,-3.68,13.64,28.01,-0.77,2.4,-0.93,3.76,5.558
2024-11-15,190.97,122.39,117.98,45.18,84.26,55.75,0.0,-66.74,4.37,13.16,36.65,-2.08,1.08,-3.15,0.87,7.027
2024-11-16,189.9,122.39,117.98,45.19,51.18,56.14,-0.56,-66.74,-0.56,2.09,35.13,-2.18,1.08,-3.21,0.87,6.74
2024-11-17,188.41,122.39,117.98,45.2,51.09,56.7,-1.34,-66.74,-0.79,2.15,32.26,-1.89,1.08,-3.12,0.87,6.218
2024-11-18,189.87,122.87,118.69,44.99,46.42,56.46,-0.57,-66.74,0.78,-0.05,29.52,-1.53,1.2,-2.28,1.21,5.79
2024-11-19,193.65,123.36,119.92,45.02,33.58,55.66,0.0,-66.74,1.99,5.84,26.98,-0.54,1.44,-0.63,1.47,5.435
2024-11-20,197.83,123.36,119.79,45.01,21.87,55.38,0.0,-66.74,2.16,3.59,30.41,0.79,1.78,1.53,1.93,6.044
2024-11-21,206.57,124.02,119.83,45.15,30.44,54.09,0.0,-66.74,4.42,8.77,40.29,1.33,4.26,1.56,4.85,7.819
2024-11-22,207.6,124.45,120.03,45.05,24.6,53.37,0.0,-66.74,0.5,10.19,42.48,1.68,4.2,1.73,4.19,8.272
2024-11-23,205.04,124.45,120.03,44.66,33.32,53.93,-1.23,-66.74,-1.23,7.99,41.11,1.28,4.2,1.13,4.19,7.974
2024-11-24,205.54,124.45,120.03,44.43,34.22,53.44,-0.99,-66.74,0.24,6.14,42.58,0.88,4.2,0.09,4.19,8.278
2024-11-25,195.24,124.83,120.35,44.71,53.95,57.48,-5.96,-66.74,-5.01,-1.31,37.3,1.19,4.81,0.47,4.81,6.934
2024-11-26,192.89,125.54,121.1,43.91,34.96,58.2,-7.08,-66.74,-1.2,-6.62,32.62,1.23,4.13,1.06,3.99,6.129
2024-11-27,201.23,125.06,120.39,43.06,53.34,52.4,-3.07,-66.74,4.32,-3.07,26.87,0.49,1.18,0.3,0.41,5.725
2024-11-28,200.58,125.06,120.39,42.9,53.03,52.58,-3.38,-66.74,-0.32,-2.17,26.02,0.49,0.43,0.3,-1.08,5.55
2024-11-29,204.38,125.76,121.38,42.84,55.51,52.63,-1.55,-66.74,1.89,-0.56,27.32,1.06,0.61,1.13,-0.36,5.784
2024-11-30,202.26,125.76,121.38,42.86,37.42,53.12,-2.57,-66.74,-1.04,3.59,25.62,0.75,0.61,0.86,-0.36,5.427
2024-12-01,204.0,125.76,121.38,42.6,33.36,51.42,-1.74,-66.74,0.86,5.76,20.88,0.18,0.61,0.23,-0.36,4.684
2024-12-02,201.03,126.07,122.56,42.45,21.9,39.41,-3.16,-66.74,-1.45,-0.1,8.08,0.81,0.76,1.8,0.55,2.556
2024-12-03,201.32,126.13,123.04,42.45,21.74,39.17,-3.03,-66.74,0.14,0.37,9.15,0.85,1.1,2.21,1.03,2.874
2024-12-04,207.12,126.89,124.65,42.53,27.35,39.08,-0.23,-66.74,2.88,1.34,9.04,0.9,1.69,2.69,2.62,2.847
2024-12-05,202.56,126.66,124.43,42.56,31.77,37.42,-2.43,-66.74,-2.2,0.15,10.71,0.71,2.12,2.51,3.1,3.448
2024-12-06,209.54,126.97,125.43,42.66,40.14,36.34,0.0,-66.74,3.44,2.71,9.72,0.96,3.74,3.34,6.32,3.244
2024-12-07,209.54,126.97,125.43,42.66,36.71,36.19,0.0,-66.74,0.0,4.23,10.34,0.71,3.74,2.35,6.32,3.443
2024-12-08,212.29,126.97,125.43,42.62,36.22,35.98,0.0,-66.74,1.31,5.45,12.68,0.67,3.74,1.94,6.32,4.163
2024-12-09,204.32,126.19,124.66,42.73,45.09,38.99,-3.76,-66.74,-3.76,-1.35,7.61,-0.55,2.7,0.01,5.03,2.447
2024-12-10,202.73,125.82,124.34,42.27,42.22,38.73,-4.5,-66.74,-0.78,0.08,4.69,-0.66,1.99,-0.07,3.69,1.606
2024-12-11,212.16,126.84,126.54,42.5,48.72,41.17,-0.06,-66.74,4.65,1.25,7.24,-0.1,2.82,0.88,5.64,2.237
2024-12-12,209.79,126.16,125.71,42.37,49.77,38.7,-1.18,-66.74,-1.12,0.12,1.56,-0.64,1.72,0.22,4.9,0.665
2024-12-13,212.76,126.15,125.86,42.37,49.93,38.94,0.0,-66.74,1.42,0.22,2.49,-0.64,1.37,0.34,4.86,0.942
2024-12-14,212.58,126.15,125.86,42.35,37.37,38.63,-0.09,-66.74,-0.09,4.04,3.68,-0.03,1.37,0.96,4.86,1.307
2024-12-15,218.72,126.15,125.86,42.43,36.56,39.74,0.0,-66.74,2.89,7.89,6.41,0.27,1.37,1.22,4.86,2.069
2024-12-16,222.35,126.63,127.42,42.34,24.86,34.87,0.0,-66.74,1.66,4.8,13.89,-0.17,1.45,0.69,5.87,4.653
2024-12-17,222.58,126.14,127.01,42.18,19.36,34.29,0.0,-66.74,0.1,6.09,15.39,-0.01,0.48,1.04,4.88,5.188
2024-12-18,209.79,122.42,122.48,42.56,52.56,38.4,-5.75,-66.74,-5.75,-1.4,4.25,-2.96,-2.11,-2.68,1.74,1.486
2024-12-19,204.44,122.32,122.36,42.63,54.97,39.56,-8.15,-66.74,-2.55,-3.83,1.92,-3.04,-2.19,-2.78,1.64,0.767
2024-12-20,205.0,123.65,123.62,42.42,46.64,39.04,-7.9,-66.74,0.27,-6.27,0.3,-1.99,-1.68,-1.78,1.84,0.28
2024-12-21,203.88,123.65,123.62,42.1,40.14,38.91,-8.4,-66.74,-0.54,-8.3,0.8,-2.36,-1.68,-2.98,1.84,0.433
2024-12-22,199.44,123.65,123.62,42.08,36.84,39.54,-10.4,-66.74,-2.18,-10.4,-2.24,-1.98,-1.68,-2.67,1.84,-0.497
2024-12-23,198.56,124.55,124.84,41.92,19.27,39.25,-10.79,-66.74,-0.44,-5.35,-1.23,1.74,-1.21,1.92,1.86,-0.19
2024-12-24,206.93,125.92,126.52,42.11,37.84,41.92,-7.03,-66.74,4.21,1.22,2.79,2.95,-0.16,3.4,2.82,0.987
2024-12-25,208.23,125.92,126.52,41.9,37.93,40.79,-6.45,-66.74,0.63,1.58,0.54,1.84,-0.76,2.34,1.5,0.352
2024-12-26,200.88,125.87,126.45,41.93,47.1,41.96,-9.75,-66.74,-3.53,-1.47,-0.83,1.8,-0.62,2.29,1.62,-0.037
2024-12-27,197.47,124.48,124.56,41.97,45.98,40.39,-11.28,-66.74,-1.7,-0.99,-5.76,0.67,-1.96,0.76,-0.69,-1.567
2024-12-28,199.56,124.48,124.56,41.94,46.65,40.64,-10.34,-66.74,1.06,0.5,-4.76,-0.05,-1.96,-0.22,-0.69,-1.245
2024-12-29,196.13,124.48,124.56,41.99,30.01,40.57,-11.88,-66.74,-1.72,-5.21,-7.61,-1.15,-1.96,-1.54,-0.69,-2.144
2024-12-30,194.27,123.15,123.08,41.91,26.3,38.72,-12.72,-66.74,-0.95,-6.7,-4.92,-2.2,-2.41,-2.72,-1.27,-1.376
2024-12-31,195.92,122.62,121.97,41.91,21.56,38.83,-11.98,-66.74,0.85,-2.47,-3.36,-2.58,-2.54,-3.54,-1.91,-0.869
2025-01-01,198.0,122.62,121.97,41.78,20.69,35.06,-11.04,-66.74,1.06,0.27,-6.67,-1.49,-3.33,-2.09,-3.61,-2.192
2025-01-02,203.17,122.35,121.78,41.85,27.3,36.33,-8.72,-66.74,2.61,1.81,-3.15,-1.71,-3.02,-2.24,-3.13,-0.884
2025-01-03,205.73,123.89,123.93,41.84,20.21,36.25,-7.57,-66.74,1.26,4.89,-3.3,-0.48,-1.8,-0.51,-1.53,-0.937
2025-01-04,206.0,123.89,123.93,41.84,14.38,36.26,-7.45,-66.74,0.13,6.04,-3.09,0.6,-1.8,0.69,-1.53,-0.865
2025-01-05,206.17,123.89,123.93,41.83,16.4,34.59,-7.37,-66.74,0.08,5.23,-5.74,1.03,-1.8,1.61,-1.53,-1.88
2025-01-06,214.06,124.58,125.47,41.98,25.8,36.85,-3.83,-66.74,3.83,8.11,-3.73,1.59,-1.62,2.87,-1.53,-1.059
2025-01-07,203.25,123.19,123.1,41.98,51.29,40.53,-8.68,-66.74,-5.05,0.04,-8.68,0.69,-2.34,1.08,-3.08,-2.489
2025-01-08,199.31,123.39,123.03,41.83,51.56,36.11,-10.46,-66.74,-1.94,-3.12,-5.0,-0.41,0.78,-0.73,0.44,-1.529
2025-01-09,193.94,123.39,123.03,41.91,52.95,36.23,-12.87,-66.74,-2.69,-5.86,-5.14,-0.41,0.87,-0.73,0.55,-1.571
2025-01-10,198.59,121.48,121.02,41.51,58.61,37.33,-10.78,-66.74,2.4,-3.68,-3.12,-1.94,-1.75,-2.34,-2.1,-0.842
2025-01-11,198.31,121.48,121.02,41.49,44.37,37.3,-10.9,-66.74,-0.14,-7.36,-2.73,-2.48,-1.75,-3.54,-2.1,-0.713
2025-01-12,198.14,121.48,121.02,41.49,31.33,36.53,-10.98,-66.74,-0.08,-2.51,-0.65,-1.39,-1.75,-1.68,-2.1,-0.039
2025-01-13,198.2,121.68,120.56,41.46,28.6,36.49,-10.95,-66.74,0.03,-0.55,-0.18,-1.39,-2.31,-2.01,-3.42,0.115
2025-01-14,202.43,121.81,120.28,41.48,20.35,34.11,-9.05,-66.74,2.13,4.38,-2.17,-1.27,-3.26,-2.23,-4.93,-0.608
2025-01-15,210.76,124.05,123.23,41.61,29.88,37.04,-5.31,-66.74,4.11,6.13,1.21,2.11,-1.49,1.82,-2.6,0.568
2025-01-16,209.19,123.78,122.14,41.53,31.84,34.81,-6.01,-66.74,-0.74,5.49,4.14,1.89,-1.66,0.92,-3.41,1.565
2025-01-17,219.06,125.02,123.98,41.59,38.28,37.36,-1.58,-66.74,4.72,10.56,10.94,2.91,0.43,2.45,-0.47,3.52
2025-01-18,218.95,125.02,123.98,41.59,38.55,37.35,-1.63,-66.74,-0.05,10.47,9.71,2.75,0.43,2.84,-0.47,3.162
2025-01-19,211.99,125.02,123.98,41.73,53.31,38.75,-4.76,-66.74,-3.18,4.72,8.08,2.63,0.43,3.08,-0.47,2.596
2025-01-20,213.93,125.02,123.98,41.68,45.73,38.47,-3.89,-66.74,0.92,1.5,10.12,0.79,1.52,0.61,0.74,3.197
2025-01-21,222.59,126.12,124.78,41.78,50.98,40.39,0.0,-66.74,4.05,6.4,13.61,1.88,2.85,2.16,2.31,3.995
2025-01-22,217.36,126.89,126.38,41.2,45.44,41.65,-2.35,-66.74,-2.35,-0.77,9.78,1.5,3.48,1.93,3.62,2.892
2025-01-23,218.01,127.56,126.66,41.16,45.54,40.93,-2.06,-66.74,0.3,-0.43,7.3,2.04,4.26,2.16,4.01,2.264
2025-01-24,219.81,127.2,126.03,41.08,36.13,40.83,-1.25,-66.74,0.83,3.69,6.84,1.74,2.67,1.65,1.7,2.142
2025-01-25,219.59,127.2,126.03,41.08,36.55,40.86,-1.35,-66.74,-0.1,2.64,6.59,1.74,2.67,1.65,1.7,2.073
2025-01-26,215.33,127.2,126.03,41.12,22.35,41.61,-3.26,-66.74,-1.94,-3.26,4.44,0.86,2.67,1.0,1.7,1.452
2025-01-27,214.08,125.35,122.16,40.41,16.71,39.57,-3.82,-66.74,-0.58,-1.51,0.01,-1.22,0.62,-3.34,-2.63,0.191
2025-01-28,212.5,126.5,124.64,40.37,15.99,35.17,-4.54,-66.74,-0.74,-2.53,4.55,-0.83,2.69,-1.6,1.25,1.686
2025-01-29,217.47,125.91,124.0,40.4,25.0,34.96,-2.3,-66.74,2.34,-1.06,9.11,-1.02,2.05,-1.61,0.79,3.164
2025-01-30,219.63,126.57,124.31,40.36,26.46,33.08,-1.33,-66.74,1.0,0.02,13.25,-0.49,2.58,-1.37,1.04,4.682
2025-01-31,214.74,125.93,123.97,40.43,27.82,33.81,-3.52,-66.74,-2.22,-0.27,8.13,-1.0,3.66,-1.64,2.43,2.94
2025-02-01,211.08,125.93,123.97,40.46,30.25,34.55,-5.17,-66.74,-1.71,-1.4,6.44,0.47,3.66,1.48,2.43,2.333
2025-02-02,204.86,125.93,123.97,40.56,35.94,36.35,-7.97,-66.74,-2.95,-3.6,3.39,-0.45,3.66,-0.54,2.43,1.272
